Time(h),ALP7 - 0.1 mM Lactate,ALP7 - 0.2 mM Lactate,ALP7 - 0.3 mM Lactate,ALP7 - 0.5 mM Lactate,ALP7 - 1 mM Lactate,ALP7 - 2 mM Lactate,ALP7 - 3 mM Lactate,ALP7 - 5 mM Lactate,ALP7 - 10 mM Lactate,ALP7 - 20 mM Lactate,ALP7 - 30 mM Lactate,ALP7 - 50 mM Lactate
2.091666666666667,474.1075917546506,490.4450895016933,459.11053772688996,484.1628959276018,490.19607843137254,504.42086648983195,493.5897435897436,471.20483413491183,483.66013071895424,509.31749359422315,503.38207099213395,483.66013071895424
2.1755555555555555,473.9819004524887,458.6357039187228,490.44956906592125,496.8577174459527,490.1960784313726,504.12058121882455,496.85534591194966,452.2254475084664,487.17948717948724,484.50966689960404,493.8271604938272,500.0
2.2591666666666668,487.30517848164914,499.8790517658442,490.5615581716211,471.342383107089,483.66013071895424,528.1934504445891,503.14465408805034,480.7573730992155,503.26797385620915,487.4213836477988,490.566037735849,480.7692307692308
2.3425,496.98340874811464,506.4102564102564,472.28045655718614,490.44746103569634,473.9819004524887,535.5671220993278,484.50966689960404,471.4562167392356,464.6807440925088,499.8835313300722,527.8360121127417,480.7692307692308
2.426388888888889,483.9115133232781,477.8619935852641,490.68250640577685,483.9115133232781,480.6435394670689,534.2181004157339,521.5467039366409,465.0459603289792,509.5525389643037,493.9415115515744,500.11435105774734,493.5897435897436
2.5102777777777776,484.0372046254399,512.3456790123456,496.9718145818775,490.44746103569634,480.51784816490704,540.9140619139553,496.73887724202194,503.02370585389446,500.0,512.5764987400207,509.09090909090907,487.1794871794871
2.593888888888889,477.3755656108597,506.1728395061728,475.4187578086949,500.0,506.6616390145802,542.8960033479807,496.9718145818775,471.4562167392356,493.5897435897436,530.9827838129726,542.7609427609427,487.1794871794871
2.6775,509.5525389643037,487.5378523177265,487.7665544332211,487.17948717948724,516.2141779788839,539.5061728395061,512.3456790123456,474.83380816714157,487.1794871794871,536.4758698092031,527.276735610069,519.2307692307692
2.7608333333333333,506.4102564102564,509.31961120640364,475.86980920314255,480.7692307692308,509.80392156862746,540.7407407407408,496.8574635241302,487.65432098765433,500.0,538.961038961039,545.350328683662,541.2433478471215
2.8447222222222224,484.15578132559267,484.6240179573513,500.0,493.58974358974365,509.80392156862746,538.3838383838383,518.4062850729517,500.4748338081672,500.0,557.5877825877825,526.9480519480519,525.3991291727142
2.9280555555555554,477.86647314949204,509.31537598204267,487.87477954144623,481.0111272375423,503.3936651583711,537.3075012419275,509.09090909090907,481.48148148148147,509.3130140299952,571.3374344953291,565.5939090149617,559.748427672956
3.011388888888889,497.0972423802613,509.31537598204267,496.8614718614719,477.74552491533626,535.4449472096532,565.2260307998013,500.0,494.0645773979108,509.433962264151,541.7805878332193,526.8474215842638,522.0125786163522
3.095,493.8316400580552,496.8574635241302,503.030303030303,506.28930817610063,490.32414126753747,552.888368462139,515.0432900432901,481.3650128115537,518.8679245283018,553.476494265968,564.954051796157,534.5911949685534
3.178611111111111,512.8205128205128,515.1515151515151,521.2121212121211,519.1098209966135,528.6647314949201,567.3963133640553,500.0,500.0,509.433962264151,582.5258024895048,567.1614380779534,537.3864430468204
